"Matricula";"Ano";"Turma";"Horario";"Professor";"Codigo_curso";"Curso";"Prova";"Questao";"Acertou";"Nome.questao";"arquivos";"Numero.prova"
170139794;2017;"CB";"14-16";"LUCAS MOREIRA";"01449";"Outros";19103000288;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_11.pdf";2
170140113;2017;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000503;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_43.pdf";2
170141632;2017;"EA";"18-21";"JHAMES MATOS";"06254";"Engenharia Ambiental";19103000504;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_44.pdf";2
170141934;2017;"CB";"14-16";"LUCAS MOREIRA";"06254";"Engenharia Ambiental";19103000309;6;TRUE;"13_momentos_04.Rnw";"Solucao_CB_32.pdf";2
170143911;2017;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000492;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_32.pdf";2
170145972;2017;"BA";"10/dez";"JOSE AUGUSTO";"06254";"Engenharia Ambiental";19103000146;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_35.pdf";2
170146464;2017;"CB";"14-16";"LUCAS MOREIRA";"06009";"Outros";19103000312;6;TRUE;"13_momentos_04.Rnw";"Solucao_CB_35.pdf";2
170149412;2017;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000500;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_40.pdf";2
170152235;2017;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000478;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_18.pdf";2
170162125;2017;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000506;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_46.pdf";2
170162354;2017;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19103000127;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_16.pdf";2
170163156;2017;"AB";"08/out";"ROBERTO VILA";"60844";"Engenharia Química";19103000076;6;TRUE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_22.pdf";2
170163466;2017;"DB";"16-18";"LUCAS MOREIRA";"01899";"Outros";19103000451;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_36.pdf";2
170163768;2017;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000465;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_05.pdf";2
170167445;2017;"DA";"16-18";"LUCAS MOREIRA";"01325";"Outros";19103000410;6;FALSE;"17_distribuicao_condicional_01.Rnw";"Solucao_DA_20.pdf";2
170170586;2017;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000040;6;TRUE;"19_distribuicao_media_07.Rnw";"Solucao_AA_40.pdf";2
170182185;2017;"CB";"14-16";"LUCAS MOREIRA";"60844";"Engenharia Química";19103000313;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_36.pdf";2
180012801;2018;"BA";"10/dez";"JOSE AUGUSTO";"07692";"Outros";19103000113;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_02.pdf";2
180013688;2018;"DA";"16-18";"LUCAS MOREIRA";"01899";"Outros";19103000405;6;TRUE;"17_distribuicao_condicional_01.Rnw";"Solucao_DA_15.pdf";2
180013742;2018;"CB";"14-16";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19103000283;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_06.pdf";2
180013904;2018;"CA";"14-16";"ANDRE LUIZ";"06351";"Engenharia De Redes De Comunicação";19103000272;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_51.pdf";2
180014277;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000464;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_04.pdf";2
180014617;2018;"BA";"10/dez";"JOSE AUGUSTO";"06351";"Engenharia De Redes De Comunicação";19103000121;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_10.pdf";2
180015192;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19103000233;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_12.pdf";2
180015621;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000259;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_38.pdf";2
180015885;2018;"BB";"10/dez";"THAIS CARVALHO";"03221";"Ciências Econômicas";19103000197;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_33.pdf";2
180016156;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000499;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_39.pdf";2
180017233;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06220";"Engenharia Civil";19103000048;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_48.pdf";2
180017349;2018;"CB";"14-16";"LUCAS MOREIRA";"01589";"Outros";19103000292;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_15.pdf";2
180017641;2018;"BB";"10/dez";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19103000190;6;TRUE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_26.pdf";2
180018256;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19103000241;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_20.pdf";2
180018761;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000242;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_21.pdf";2
180019015;2018;"BB";"10/dez";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19103000187;6;TRUE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_23.pdf";2
180019457;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000512;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_52.pdf";2
180019732;2018;"AB";"08/out";"ROBERTO VILA";"06424";"Engenharia Mecânica";19103000097;6;FALSE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_43.pdf";2
180019830;2018;"AB";"08/out";"ROBERTO VILA";"60844";"Engenharia Química";19103000058;6;TRUE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_04.pdf";2
180020412;2018;"CC";"14-16";"EDUARDO YOSHIO";"06220";"Engenharia Civil";19103000355;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_21.pdf";2
180020587;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000260;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_39.pdf";2
180020846;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000515;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_55.pdf";2
180021362;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19103000382;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_48.pdf";2
180021541;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19103000432;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_17.pdf";2
180022482;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000271;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_50.pdf";2
180022563;2018;"CC";"14-16";"EDUARDO YOSHIO";"01856";"Ciência da Computação";19103000389;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_55.pdf";2
180023136;2018;"BA";"10/dez";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19103000135;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_24.pdf";2
180023667;2018;"CC";"14-16";"EDUARDO YOSHIO";"60844";"Engenharia Química";19103000374;6;TRUE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_40.pdf";2
180024124;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000486;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_26.pdf";2
180024892;2018;"BB";"10/dez";"THAIS CARVALHO";"01856";"Ciência da Computação";19103000172;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_08.pdf";2
180025325;2018;"CB";"14-16";"LUCAS MOREIRA";"06335";"Engenharia Elétrica";19103000280;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_03.pdf";2
180026429;2018;"CA";"14-16";"ANDRE LUIZ";"06017";"Engenharia De Produção";19103000240;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_19.pdf";2
180026691;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000511;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_51.pdf";2
180027298;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06351";"Engenharia De Redes De Comunicação";19103000013;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_13.pdf";2
180028341;2018;"CC";"14-16";"EDUARDO YOSHIO";"06017";"Engenharia De Produção";19103000371;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_37.pdf";2
180028693;2018;"BA";"10/dez";"JOSE AUGUSTO";"06912";"Ciências Contábeis";19103000141;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_30.pdf";2
180028880;2018;"CC";"14-16";"EDUARDO YOSHIO";"06335";"Engenharia Elétrica";19103000358;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_24.pdf";2
180029002;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000223;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_02.pdf";2
180029274;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000441;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_26.pdf";2
180029789;2018;"DA";"16-18";"LUCAS MOREIRA";"01899";"Outros";19103000404;6;TRUE;"17_distribuicao_condicional_01.Rnw";"Solucao_DA_14.pdf";2
180030353;2018;"CB";"14-16";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19103000322;6;TRUE;"13_momentos_04.Rnw";"Solucao_CB_45.pdf";2
180030418;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000248;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_27.pdf";2
180033603;2018;"BA";"10/dez";"JOSE AUGUSTO";"03221";"Ciências Econômicas";19103000157;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_46.pdf";2
180034111;2018;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19103000150;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_39.pdf";2
180034235;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000435;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_20.pdf";2
180034995;2018;"BA";"10/dez";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19103000140;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_29.pdf";2
180035061;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000513;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_53.pdf";2
180035096;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000444;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_29.pdf";2
180035495;2018;"AB";"08/out";"ROBERTO VILA";"01741";"Engenharia de Computação";19103000068;6;TRUE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_14.pdf";2
180035576;2018;"CB";"14-16";"LUCAS MOREIRA";"03221";"Ciências Econômicas";19103000293;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_16.pdf";2
180036173;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000263;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_42.pdf";2
180036670;2018;"CC";"14-16";"EDUARDO YOSHIO";"01449";"Outros";19103000359;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_25.pdf";2
180036726;2018;"BB";"10/dez";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19103000207;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_43.pdf";2
180036971;2018;"DA";"16-18";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19103000402;6;FALSE;"17_distribuicao_condicional_01.Rnw";"Solucao_DA_12.pdf";2
180037871;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000487;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_27.pdf";2
180038150;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000047;6;TRUE;"19_distribuicao_media_07.Rnw";"Solucao_AA_47.pdf";2
180041886;2018;"BB";"10/dez";"THAIS CARVALHO";"06254";"Engenharia Ambiental";19103000188;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_24.pdf";2
180042327;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19103000246;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_25.pdf";2
180046357;2018;"CB";"14-16";"LUCAS MOREIRA";"01449";"Outros";19103000307;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_30.pdf";2
180046519;2018;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19103000155;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_44.pdf";2
180046799;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000427;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_12.pdf";2
180051865;2018;"DB";"16-18";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19103000446;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_31.pdf";2
180051989;2018;"CA";"14-16";"ANDRE LUIZ";"06424";"Engenharia Mecânica";19103000261;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_40.pdf";2
180052161;2018;"CC";"14-16";"EDUARDO YOSHIO";"01368";"Outros";19103000346;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_12.pdf";2
180052322;2018;"BB";"10/dez";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19103000206;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_42.pdf";2
180052608;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000016;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_16.pdf";2
180053523;2018;"DA";"16-18";"LUCAS MOREIRA";"06424";"Engenharia Mecânica";19103000403;6;FALSE;"17_distribuicao_condicional_01.Rnw";"Solucao_DA_13.pdf";2
180054074;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19103000328;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_51.pdf";2
180054589;2018;"CB";"14-16";"LUCAS MOREIRA";"06351";"Engenharia De Redes De Comunicação";19103000294;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_17.pdf";2
180054899;2018;"BB";"10/dez";"THAIS CARVALHO";"06424";"Engenharia Mecânica";19103000205;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_41.pdf";2
180056727;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000490;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_30.pdf";2
180063154;2018;"DA";"16-18";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19103000397;6;TRUE;"17_distribuicao_condicional_01.Rnw";"Solucao_DA_07.pdf";2
180068261;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19103000449;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_34.pdf";2
180075161;2018;"CB";"14-16";"LUCAS MOREIRA";"01741";"Engenharia de Computação";19103000295;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_18.pdf";2
180075993;2018;"CC";"14-16";"EDUARDO YOSHIO";"01112";"Administração";19103000345;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_11.pdf";2
180076272;2018;"DB";"16-18";"LUCAS MOREIRA";"01741";"Engenharia de Computação";19103000442;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_27.pdf";2
180096630;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06912";"Ciências Contábeis";19103000004;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_04.pdf";2
180097121;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19103000285;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_08.pdf";2
180097911;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000426;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_11.pdf";2
180098853;2018;"BA";"10/dez";"JOSE AUGUSTO";"06424";"Engenharia Mecânica";19103000130;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_19.pdf";2
180099205;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19103000447;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_32.pdf";2
180099230;2018;"BB";"10/dez";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19103000203;6;TRUE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_39.pdf";2
180099752;2018;"BA";"10/dez";"JOSE AUGUSTO";"06017";"Engenharia De Produção";19103000149;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_38.pdf";2
180099825;2018;"CB";"14-16";"LUCAS MOREIRA";"06220";"Engenharia Civil";19103000286;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_09.pdf";2
180100548;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000494;6;FALSE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_34.pdf";2
180100599;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19103000236;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_15.pdf";2
180100700;2018;"CC";"14-16";"EDUARDO YOSHIO";"01899";"Outros";19103000356;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_22.pdf";2
180100912;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000452;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_37.pdf";2
180100921;2018;"BA";"10/dez";"JOSE AUGUSTO";"06335";"Engenharia Elétrica";19103000115;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_04.pdf";2
180102354;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000027;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_27.pdf";2
180102991;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000428;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_13.pdf";2
180103407;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000424;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_09.pdf";2
180103831;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000472;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_12.pdf";2
180104071;2018;"CA";"14-16";"ANDRE LUIZ";"06912";"Ciências Contábeis";19103000277;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_56.pdf";2
180104454;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000028;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_28.pdf";2
180105485;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000030;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_30.pdf";2
180105973;2018;"CB";"14-16";"LUCAS MOREIRA";"01368";"Outros";19103000329;6;TRUE;"13_momentos_04.Rnw";"Solucao_CB_52.pdf";2
180106309;2018;"CA";"14-16";"ANDRE LUIZ";"60844";"Engenharia Química";19103000239;6;FALSE;"13_momentos_06.Rnw";"Solucao_CA_18.pdf";2
180107038;2018;"AB";"08/out";"ROBERTO VILA";"60844";"Engenharia Química";19103000059;6;FALSE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_05.pdf";2
180107453;2018;"CA";"14-16";"ANDRE LUIZ";"01741";"Engenharia de Computação";19103000262;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_41.pdf";2
180107712;2018;"AB";"08/out";"ROBERTO VILA";"06351";"Engenharia De Redes De Comunicação";19103000087;6;FALSE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_33.pdf";2
180112341;2018;"AB";"08/out";"ROBERTO VILA";"03221";"Ciências Econômicas";19103000067;6;FALSE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_13.pdf";2
180112601;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000422;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_07.pdf";2
180112791;2018;"BA";"10/dez";"JOSE AUGUSTO";"06254";"Engenharia Ambiental";19103000134;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_23.pdf";2
180113631;2018;"BA";"10/dez";"JOSE AUGUSTO";"60844";"Engenharia Química";19103000145;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_34.pdf";2
180113674;2018;"AA";"08/out";"CIRA ETHEOWALDA";"03221";"Ciências Econômicas";19103000037;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_37.pdf";2
180113933;2018;"DB";"16-18";"LUCAS MOREIRA";"06335";"Engenharia Elétrica";19103000429;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_14.pdf";2
180114140;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000419;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_04.pdf";2
180114778;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000421;6;FALSE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_06.pdf";2
180115057;2018;"BA";"10/dez";"JOSE AUGUSTO";"02291";"Outros";19103000152;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_41.pdf";2
180115391;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000420;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_05.pdf";2
180115804;2018;"CC";"14-16";"EDUARDO YOSHIO";"06017";"Engenharia De Produção";19103000367;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_33.pdf";2
180116576;2018;"EA";"18-21";"JHAMES MATOS";"01856";"Ciência da Computação";19103000485;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_25.pdf";2
180116771;2018;"AB";"08/out";"ROBERTO VILA";"03221";"Ciências Econômicas";19103000065;6;TRUE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_11.pdf";2
180117173;2018;"BB";"10/dez";"THAIS CARVALHO";"01741";"Engenharia de Computação";19103000202;6;TRUE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_38.pdf";2
180119109;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000445;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_30.pdf";2
180119176;2018;"BB";"10/dez";"THAIS CARVALHO";"06335";"Engenharia Elétrica";19103000194;6;TRUE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_30.pdf";2
180119214;2018;"CA";"14-16";"ANDRE LUIZ";"06351";"Engenharia De Redes De Comunicação";19103000247;6;TRUE;"13_momentos_06.Rnw";"Solucao_CA_26.pdf";2
180120255;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19103000340;6;TRUE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_06.pdf";2
180120310;2018;"BA";"10/dez";"JOSE AUGUSTO";"01236";"Outros";19103000131;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_20.pdf";2
180122177;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000431;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_16.pdf";2
180122444;2018;"EA";"18-21";"JHAMES MATOS";"06017";"Engenharia De Produção";19103000476;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_16.pdf";2
180123335;2018;"BB";"10/dez";"THAIS CARVALHO";"01741";"Engenharia de Computação";19103000210;6;FALSE;"14_distribuicao_exponencial_03.Rnw";"Solucao_BB_46.pdf";2
180123734;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000481;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_21.pdf";2
180125311;2018;"AB";"08/out";"ROBERTO VILA";"03221";"Ciências Econômicas";19103000105;6;TRUE;"17_distribuicao_condicional_05.Rnw";"Solucao_AB_51.pdf";2
180125559;2018;"CB";"14-16";"LUCAS MOREIRA";"06912";"Ciências Contábeis";19103000296;6;FALSE;"13_momentos_04.Rnw";"Solucao_CB_19.pdf";2
180126270;2018;"BA";"10/dez";"JOSE AUGUSTO";"01236";"Outros";19103000132;6;FALSE;"11_funcao_densidade_04.Rnw";"Solucao_BA_21.pdf";2
180126296;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06912";"Ciências Contábeis";19103000021;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_21.pdf";2
180126792;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000482;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_22.pdf";2
180126814;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000417;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_02.pdf";2
180126881;2018;"BA";"10/dez";"JOSE AUGUSTO";"06351";"Engenharia De Redes De Comunicação";19103000120;6;TRUE;"11_funcao_densidade_04.Rnw";"Solucao_BA_09.pdf";2
180126962;2018;"AA";"08/out";"CIRA ETHEOWALDA";"06017";"Engenharia De Produção";19103000022;6;FALSE;"19_distribuicao_media_07.Rnw";"Solucao_AA_22.pdf";2
180127659;2018;"DB";"16-18";"LUCAS MOREIRA";"01856";"Ciência da Computação";19103000454;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_39.pdf";2
180128761;2018;"CC";"14-16";"EDUARDO YOSHIO";"06351";"Engenharia De Redes De Comunicação";19103000352;6;FALSE;"20_distribuicao_proporcao_08.Rnw";"Solucao_CC_18.pdf";2
180129562;2018;"EA";"18-21";"JHAMES MATOS";"01899";"Outros";19103000484;6;TRUE;"17_distribuicao_condicional_08.Rnw";"Solucao_EA_24.pdf";2
180130129;2018;"DB";"16-18";"LUCAS MOREIRA";"06017";"Engenharia De Produção";19103000448;6;TRUE;"14_distribuicao_exponencial_08.Rnw";"Solucao_DB_33.pdf";2
